,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,delta_mfcc_0,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,spectral_centroid_mean,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11
1241,-423.814208984375,120.81806182861328,-36.93611526489258,5.220627307891846,-10.969456672668457,0.8932397365570068,0.3560972511768341,-5.367990016937256,1.4594110250473022,-1.69111967086792,-0.7082891464233398,3.667468786239624,1.3520100116729736,-0.43312546610832214,-0.5975537300109863,0.36941757798194885,0.0438169501721859,0.006443208083510399,-0.0323789082467556,0.14060471951961517,0.26569199562072754,0.03313082456588745,0.04901273921132088,0.011393317021429539,-0.004484156612306833,-0.006718144286423922,3541.40046415244,0.3457873463630676,0.4603423476219177,0.5403279066085815,0.5402629375457764,0.4775201976299286,0.4343343675136566,0.4122742712497711,0.35941484570503235,0.3604971468448639,0.34517139196395874,0.30889296531677246,0.31305745244026184
1242,-427.4781494140625,127.4560546875,-31.134645462036133,4.096802711486816,-19.53427505493164,5.309061527252197,-1.2928489446640015,-8.131412506103516,-1.605105996131897,0.42102348804473877,3.355876922607422,2.470609188079834,-0.2707388997077942,-0.3492266833782196,-0.23119446635246277,-0.13048359751701355,0.020829593762755394,0.27995750308036804,0.048461467027664185,0.024572981521487236,0.034380704164505005,-0.059478357434272766,0.08728116005659103,-0.00667358236387372,0.028882602229714394,-0.05141016095876694,3311.3776325984336,0.32139578461647034,0.4293489158153534,0.5269098281860352,0.4783843755722046,0.3743894398212433,0.29939502477645874,0.2916935682296753,0.28569743037223816,0.3077884018421173,0.3132776618003845,0.2982946038246155,0.29572921991348267
1243,-437.9901428222656,136.8824005126953,-38.841636657714844,4.793663501739502,-4.817559719085693,1.2398087978363037,-2.0595924854278564,-9.78109073638916,-0.9225889444351196,3.164377450942993,0.8938412070274353,1.4021275043487549,-1.9491380453109741,-0.3580379784107208,0.07831627875566483,0.18814225494861603,-0.037836965173482895,-0.007451443001627922,-0.08252380043268204,0.0153740756213665,0.1717558056116104,-0.0031380278524011374,-0.08415680378675461,-0.09477103501558304,0.06745745986700058,0.04298382252454758,3170.13201017171,0.339505136013031,0.4834928512573242,0.6256430745124817,0.5866789817810059,0.4066868722438812,0.27966922521591187,0.23065249621868134,0.23208867013454437,0.2974964678287506,0.3675093948841095,0.3790729343891144,0.3131679892539978
1244,-453.256103515625,127.84605407714844,-27.278827667236328,1.5204905271530151,-7.924339294433594,3.0158851146698,3.4859983921051025,-6.119702339172363,3.3837192058563232,0.5468092560768127,-2.5121066570281982,-0.1898747831583023,-3.8262240886688232,-0.5901884436607361,-0.121436208486557,0.13380104303359985,0.0007552626775577664,0.19982552528381348,-0.00874373596161604,-0.13474024832248688,0.007841812446713448,-0.04814498871564865,0.000900937884580344,0.0780680850148201,0.050479575991630554,0.04150461032986641,3261.0344889987355,0.37710246443748474,0.46550965309143066,0.527590274810791,0.5685589909553528,0.47377943992614746,0.3956012427806854,0.30718883872032166,0.2935718297958374,0.30843621492385864,0.3385635018348694,0.3670929968357086,0.35433197021484375
1245,-436.01214599609375,121.05111694335938,-35.103424072265625,6.741434097290039,-11.012680053710938,12.04965877532959,1.6776673793792725,-8.555075645446777,-5.356330871582031,3.835498094558716,5.965367317199707,4.8599090576171875,0.2333235889673233,-0.5311597585678101,0.18891403079032898,0.3292830288410187,-0.10741718858480453,-0.0005033256602473557,-0.19855503737926483,0.011367488652467728,0.09280740469694138,0.036367420107126236,-0.005933151580393314,-0.06070127710700035,0.050344038754701614,0.02557891048491001,3499.449260243771,0.35028931498527527,0.489991158246994,0.5358300805091858,0.49383825063705444,0.3820818364620209,0.29012736678123474,0.27316462993621826,0.279594749212265,0.3487962484359741,0.3799000382423401,0.3644345998764038,0.2961350679397583
1246,-452.5264892578125,138.08566284179688,-25.865131378173828,5.140058517456055,-8.378274917602539,3.747598171234131,-0.6400082111358643,-2.8617372512817383,1.7929404973983765,-2.052964210510254,-1.3497331142425537,1.877702236175537,-3.6550962924957275,-0.13034947216510773,0.4442436099052429,-0.21128448843955994,0.0837487205862999,-0.0352969765663147,-0.04536087438464165,-0.008700761944055557,-0.06342266499996185,0.04456089064478874,-0.05410072207450867,0.016797704622149467,0.05381278693675995,-0.014259062707424164,3317.789531089702,0.5128040313720703,0.6605103015899658,0.5690786242485046,0.44502636790275574,0.3717016875743866,0.30532675981521606,0.266810804605484,0.3414258360862732,0.3849887549877167,0.33526983857154846,0.30335429310798645,0.3570147454738617
1247,-455.4364318847656,119.05546569824219,-35.593597412109375,8.041054725646973,-0.15448784828186035,3.9085099697113037,-0.529918909072876,-7.578592300415039,1.7295761108398438,-1.9378857612609863,0.5950616598129272,0.8162392973899841,-2.6080150604248047,-0.7238317728042603,0.2240685671567917,0.31483376026153564,-0.11397459357976913,-0.019005563110113144,-0.0010438006138429046,0.1426253467798233,0.1543072760105133,-0.013259336352348328,0.04234999790787697,-0.09618928283452988,-0.05122384428977966,0.06795703619718552,3195.489938306445,0.3532020151615143,0.4206711947917938,0.48710787296295166,0.526146650314331,0.48139530420303345,0.41979658603668213,0.3296021819114685,0.2872772216796875,0.30675560235977173,0.3190378248691559,0.340555340051651,0.31719085574150085
1248,-435.4070739746094,122.19530487060547,-22.800081253051758,8.267810821533203,-12.432119369506836,-1.4645229578018188,5.0215840339660645,3.968101978302002,-5.9710612297058105,1.7776859998703003,0.5585097074508667,-1.2300759553909302,-2.796259641647339,-0.3250284492969513,0.25019749999046326,-0.006862474139779806,0.06901825964450836,-0.03458087518811226,0.01955668441951275,-0.0016937359469011426,-0.03761075437068939,0.032946228981018066,0.011478348635137081,-0.009397911839187145,0.06602965295314789,0.014891142025589943,3709.6933149807587,0.38555753231048584,0.48112982511520386,0.5081528425216675,0.49374285340309143,0.44682765007019043,0.4181329309940338,0.3679986000061035,0.33373308181762695,0.39260032773017883,0.388675332069397,0.3276505768299103,0.31667909026145935
1249,-398.159423828125,92.12678527832031,-30.605934143066406,4.915609836578369,-20.377117156982422,5.372081756591797,7.971443176269531,0.018468013033270836,-1.046114206314087,0.47565165162086487,3.7543187141418457,1.6856038570404053,7.930587291717529,0.07582651823759079,-0.3111633360385895,-0.0057260398752987385,-0.11054051667451859,0.031576287001371384,0.08171887695789337,-0.035371534526348114,0.14960907399654388,-0.018283674493432045,-0.012744969688355923,0.01673932746052742,-0.00896358024328947,0.13168436288833618,4232.69455273805,0.2386392503976822,0.3279667794704437,0.38343510031700134,0.4163948595523834,0.3977150321006775,0.3929523825645447,0.31114137172698975,0.2802031636238098,0.2871645390987396,0.24771453440189362,0.2192508578300476,0.22587837278842926
1250,-539.6651000976562,69.33222198486328,-45.856056213378906,-7.427966594696045,-18.474403381347656,-6.155682563781738,-4.120112419128418,-8.847899436950684,-4.97064208984375,-2.4051618576049805,-3.7639620304107666,-0.5530454516410828,-2.7634220123291016,-0.25127172470092773,-0.0831286683678627,0.19747953116893768,0.017587652429938316,0.0026921092066913843,0.011028197593986988,0.01600191555917263,0.04728531092405319,-0.038255080580711365,-0.01286529004573822,-0.03141709417104721,0.022891685366630554,0.029538771137595177,5225.1552514707055,0.5473465919494629,0.49729952216148376,0.4017113447189331,0.4207340478897095,0.47301623225212097,0.4487350285053253,0.457130491733551,0.4161987900733948,0.3693276047706604,0.3060355484485626,0.3232320249080658,0.4296245276927948
1251,-373.00439453125,111.59654235839844,-34.39589309692383,-7.865379333496094,-21.31976890563965,3.4623045921325684,1.636040210723877,-6.770361423492432,-1.396859049797058,-3.3810112476348877,-3.8222339153289795,1.0659483671188354,-0.12597163021564484,0.02075028233230114,0.3850303590297699,0.0028394099790602922,0.06389440596103668,-0.10666554421186447,-0.07195965200662613,0.034029193222522736,-0.11753204464912415,-0.0473952516913414,-0.0002754332381300628,-0.10861632227897644,0.06855137646198273,0.008320342749357224,3437.6376891782206,0.31317630410194397,0.35822468996047974,0.3962409496307373,0.4292457401752472,0.41052618622779846,0.38753485679626465,0.3317139446735382,0.3004034161567688,0.2953204810619354,0.3153998553752899,0.30956971645355225,0.28100907802581787
1252,-405.9195251464844,127.33185577392578,-41.79515075683594,4.384171009063721,-17.307697296142578,10.625349044799805,4.838680267333984,-7.250599384307861,-2.1976089477539062,-3.2951910495758057,1.384087324142456,2.6408374309539795,1.492430567741394,-0.458735853433609,0.08464812487363815,0.12932419776916504,-0.08434830605983734,0.09959129989147186,-0.10087574273347855,-0.0029758443124592304,0.001077755237929523,-0.017563877627253532,0.02901764214038849,-0.06301810592412949,0.0400468111038208,-0.020420553162693977,3226.0553652592216,0.31461507081985474,0.41356873512268066,0.526057779788971,0.4554611146450043,0.3411710560321808,0.30345258116722107,0.30298811197280884,0.31554505228996277,0.35452282428741455,0.4378707706928253,0.3196224868297577,0.2686200737953186
1253,-400.8769226074219,121.833251953125,-39.09440994262695,0.4479568600654602,-25.170835494995117,-0.3122446537017822,-4.320167541503906,-6.659191608428955,-1.210462212562561,-5.095676898956299,-1.9428104162216187,-0.34957507252693176,-2.316243886947632,-0.15247328579425812,0.10066697001457214,-0.10453545302152634,-0.10364652425050735,0.10024207830429077,0.08621001243591309,-0.015565766952931881,-0.01888185925781727,0.12602823972702026,-0.02550610341131687,-0.04679575189948082,0.04742251709103584,0.026333557441830635,3313.3877008557733,0.2883090674877167,0.32706427574157715,0.400470495223999,0.46308717131614685,0.5112348198890686,0.4389511048793793,0.3646555244922638,0.28754904866218567,0.28869879245758057,0.2889065444469452,0.26781171560287476,0.2744424343109131
1254,-559.2251586914062,126.70646667480469,-2.221500873565674,-0.9350512027740479,3.9836325645446777,16.036945343017578,-0.7891898155212402,1.6602340936660767,-8.396187782287598,-5.102903366088867,-13.82520580291748,-8.112588882446289,-4.419951438903809,-0.3242703080177307,-0.09490659087896347,0.09037449955940247,0.044993806630373,0.17400801181793213,0.04602601006627083,-0.11843996495008469,-0.0018915681866928935,0.08537375926971436,0.01957375928759575,0.016165047883987427,-0.0212811678647995,-0.0015533510595560074,2720.682397306279,0.4138932526111603,0.37637951970100403,0.3695690929889679,0.3638975918292999,0.42279815673828125,0.4417511224746704,0.3621236979961395,0.3602684438228607,0.2824282646179199,0.22224190831184387,0.22781744599342346,0.30703917145729065
1255,-484.8188781738281,139.38058471679688,-15.665816307067871,-11.300455093383789,4.050160884857178,7.919766426086426,15.432979583740234,6.458531379699707,-7.143798351287842,1.44398033618927,-5.355025768280029,0.8296855688095093,-0.6130807399749756,0.20062237977981567,0.23280112445354462,-0.2658255398273468,0.14898544549942017,-0.24056005477905273,0.0505811870098114,0.09361912310123444,-0.12352026998996735,-0.05770747363567352,0.011387836188077927,-0.010992838069796562,-0.07282151281833649,-0.018548179417848587,3472.6050433877067,0.5070921182632446,0.4358760416507721,0.4199306070804596,0.45392298698425293,0.5053829550743103,0.4839271605014801,0.369485467672348,0.2932717204093933,0.2708906829357147,0.33834436535835266,0.4065304696559906,0.485645055770874
1256,-391.353759765625,126.88346099853516,-27.196006774902344,-15.682783126831055,-9.631630897521973,3.7742459774017334,7.293063163757324,9.178415298461914,-3.748331308364868,-1.4180229902267456,-4.2347941398620605,-1.8665390014648438,2.18581223487854,-1.1222139596939087,0.06873274594545364,0.5146699547767639,-0.05844683572649956,0.09856418520212173,0.04578028991818428,0.08767236769199371,-0.02985307015478611,0.06452575325965881,0.019271673634648323,0.0014626668998971581,-0.004433707799762487,0.0013175661442801356,3561.635038125296,0.3585831820964813,0.39381080865859985,0.47393396496772766,0.4877878725528717,0.4756539463996887,0.4066314101219177,0.3696756958961487,0.3393826484680176,0.251101553440094,0.2625170946121216,0.300259530544281,0.3457358479499817
1257,-451.2806396484375,126.74828338623047,-6.7628984451293945,-6.522896766662598,-5.945608139038086,6.2228007316589355,13.482217788696289,6.867716312408447,-1.0032910108566284,1.7452512979507446,-3.764031410217285,-2.2113265991210938,1.0696748495101929,0.013786549679934978,-0.14559617638587952,0.03395066410303116,0.0036367287393659353,-0.008383610285818577,-0.00870644673705101,0.13663092255592346,0.005265543237328529,-0.05602813884615898,0.03155292198061943,0.04326894134283066,-0.07512310147285461,-0.009874502196907997,3663.9944172250093,0.4750381112098694,0.4694819450378418,0.49678128957748413,0.51972496509552,0.5773473381996155,0.5772615671157837,0.42960670590400696,0.32292094826698303,0.2925047278404236,0.29725056886672974,0.3521385192871094,0.4418853521347046
1258,-376.11676025390625,115.7669677734375,-41.528839111328125,-4.713968276977539,-18.827285766601562,6.091507434844971,9.198869705200195,1.6289185285568237,-10.599421501159668,5.925797462463379,2.066723585128784,5.65712308883667,5.618949890136719,-0.34249091148376465,-0.4211496412754059,-0.012302808463573456,0.11552369594573975,0.24229449033737183,0.14228104054927826,0.011375575326383114,-0.06418628245592117,0.025931166484951973,-0.04889428988099098,0.052006080746650696,0.049778614193201065,0.08939650654792786,3688.592148650087,0.3651033937931061,0.36978355050086975,0.35793769359588623,0.38825082778930664,0.44087088108062744,0.4896104335784912,0.475882887840271,0.43769916892051697,0.40225744247436523,0.36155545711517334,0.30211496353149414,0.32262441515922546
1259,-425.96044921875,133.0809783935547,-18.373931884765625,-13.793326377868652,-13.080562591552734,2.2396788597106934,15.269816398620605,2.21386981010437,-7.141617774963379,3.709343433380127,-3.3060109615325928,0.5230738520622253,3.0533456802368164,0.18582095205783844,-0.10926342755556107,-0.01361135020852089,-0.059056151658296585,-0.0029604388400912285,0.06512976437807083,0.05965655669569969,0.14797548949718475,-0.0774347260594368,-0.07741943001747131,-0.006351959891617298,0.04691319540143013,0.061116039752960205,3720.4213351168187,0.3375844359397888,0.43676382303237915,0.48404785990715027,0.4477115869522095,0.44794386625289917,0.483530193567276,0.41938599944114685,0.3217095732688904,0.31797608733177185,0.29832562804222107,0.23704074323177338,0.26745280623435974
1260,-430.3154602050781,124.27630615234375,-17.366235733032227,-16.10588264465332,-11.563470840454102,0.447098970413208,16.293214797973633,-0.16279731690883636,-4.483407497406006,3.95767879486084,-5.336663246154785,-0.7765275239944458,-1.8614780902862549,0.37933096289634705,-0.05300881713628769,-0.27512985467910767,-0.04276125878095627,0.017963754013180733,0.028451159596443176,0.07438468188047409,0.10348451137542725,-0.04197848215699196,-0.04107219725847244,-0.008377538993954659,-0.041236259043216705,0.033872026950120926,3932.554886627873,0.3386578857898712,0.34121233224868774,0.4239164888858795,0.4409283697605133,0.5316922068595886,0.5211653709411621,0.3882467746734619,0.2518729865550995,0.25447070598602295,0.2693161070346832,0.29548123478889465,0.3441202640533447
1261,-428.2815246582031,132.63059997558594,-24.647808074951172,-14.840088844299316,-16.23877716064453,4.007778644561768,10.132184982299805,3.3946025371551514,-7.435815811157227,3.8897042274475098,-4.657313346862793,-2.230142593383789,-3.077263593673706,-0.06203144043684006,0.17447598278522491,-0.16015982627868652,-0.09408704936504364,0.18966153264045715,0.05144307389855385,0.052292440086603165,0.04514337703585625,0.013510623015463352,0.02100352570414543,-0.016941754147410393,-0.009251139126718044,-0.051819656044244766,3561.97298438024,0.3495835065841675,0.422036349773407,0.46259981393814087,0.44989556074142456,0.45182299613952637,0.37805700302124023,0.2723495662212372,0.24979370832443237,0.24266941845417023,0.2830210030078888,0.3284618556499481,0.3440045416355133
1262,-426.4402770996094,115.42252349853516,-21.07297706604004,-19.244638442993164,-5.456554889678955,7.588691711425781,7.285652160644531,6.954476833343506,-9.987211227416992,7.964272499084473,-2.977393388748169,4.802051544189453,-1.2542433738708496,-0.337728351354599,0.463797003030777,0.009893846698105335,-0.03242380544543266,-0.04813770577311516,-0.03173692151904106,0.02729661390185356,0.03179165720939636,0.00527073722332716,-0.12244129180908203,0.007181456778198481,0.03396282345056534,-0.024327045306563377,4106.294157121161,0.39882761240005493,0.38568609952926636,0.36196368932724,0.3368065059185028,0.4114789068698883,0.45421871542930603,0.4294060170650482,0.3826919198036194,0.3406819701194763,0.3305954337120056,0.36132165789604187,0.39280131459236145
1263,-470.8307800292969,142.8638916015625,-24.945037841796875,-15.004976272583008,-7.4927449226379395,-4.887339115142822,18.295093536376953,-3.342613458633423,-4.787607669830322,-0.5913316011428833,-2.9579532146453857,-1.5389020442962646,-4.028660297393799,0.03323892131447792,0.2174583524465561,-0.16516327857971191,-0.0014641539892181754,0.1795838624238968,-0.01990383118391037,0.043133705854415894,0.0017663667676970363,0.020335575565695763,0.0158974751830101,0.07160768657922745,0.04201706871390343,-0.0372491329908371,3216.269393454056,0.47475793957710266,0.45547613501548767,0.4582441747188568,0.42448803782463074,0.4248513877391815,0.43492183089256287,0.38907596468925476,0.3459128141403198,0.3149581253528595,0.32746684551239014,0.34016892313957214,0.41162359714508057
1264,-487.8239440917969,112.66856384277344,-23.41679573059082,-9.779195785522461,-8.429471015930176,5.207217216491699,15.344253540039062,4.498360633850098,-2.797511100769043,7.927236080169678,6.202612400054932,2.7685039043426514,7.917332649230957,0.1794215440750122,-0.13448111712932587,-0.14272381365299225,-0.010056938976049423,0.17371447384357452,0.05985656753182411,0.05212540924549103,0.03712332248687744,-0.02125488966703415,-0.02504012919962406,0.014527258463203907,0.058395031839609146,-0.03126941993832588,3229.1538119379316,0.3565375804901123,0.34939688444137573,0.2987562417984009,0.3385498821735382,0.3947913646697998,0.4085371792316437,0.3280211389064789,0.30530115962028503,0.3334629535675049,0.3387746810913086,0.3147107660770416,0.36576154828071594
1265,-435.38543701171875,135.77162170410156,-21.553686141967773,-20.472980499267578,-6.5849151611328125,3.479278326034546,11.984549522399902,3.5482935905456543,-7.259488582611084,1.8235716819763184,-1.7081223726272583,-0.9912570714950562,0.5677240490913391,-0.25791728496551514,0.14918601512908936,0.022117292508482933,-0.09240462630987167,0.039236173033714294,0.10402341932058334,0.03866991400718689,-0.025872953236103058,0.042254988104104996,-0.05038394406437874,-0.016227517277002335,-0.014004367403686047,0.002732266206294298,3549.0307338043453,0.5008041858673096,0.5517680048942566,0.45846936106681824,0.37883248925209045,0.40612754225730896,0.446065753698349,0.38318881392478943,0.37267929315567017,0.36520707607269287,0.34700390696525574,0.35525059700012207,0.4394639730453491
1266,-452.657470703125,117.49007415771484,-34.016666412353516,-15.7362699508667,-17.746963500976562,5.9061713218688965,4.427841663360596,0.5395115613937378,-8.213364601135254,2.6996662616729736,-1.6528773307800293,1.6708654165267944,-1.8589977025985718,-0.15187454223632812,-0.07081133872270584,0.15353742241859436,0.1340532749891281,-0.20670849084854126,-0.09160038083791733,0.2209249585866928,0.015580378472805023,-0.07663474977016449,0.10420531779527664,-0.048162199556827545,-0.050986241549253464,0.0420367568731308,3235.354031522021,0.29715514183044434,0.3000496029853821,0.3331017792224884,0.32147443294525146,0.3653312921524048,0.41074568033218384,0.41564515233039856,0.4440687596797943,0.4503597915172577,0.39615678787231445,0.3563101291656494,0.3558495044708252
1267,-400.7273254394531,109.83334350585938,-19.516643524169922,-12.532003402709961,-13.33855152130127,3.182560920715332,14.199552536010742,3.9401021003723145,-9.212296485900879,0.4852405786514282,-1.092898964881897,-1.218153953552246,2.382706880569458,0.38569262623786926,-0.3722189664840698,-0.29452791810035706,0.09019983559846878,-0.01363660953938961,0.1961611956357956,0.03586231544613838,0.05098915845155716,-0.09246154129505157,0.031357236206531525,0.06306380033493042,-0.024306723847985268,0.016823656857013702,3619.028534460511,0.4278692305088043,0.458029568195343,0.454853355884552,0.4561176300048828,0.43385985493659973,0.4528128504753113,0.44087299704551697,0.41558191180229187,0.33916789293289185,0.3012242913246155,0.3472856283187866,0.385444313287735
1268,-382.6044921875,123.4168701171875,-36.1502685546875,-7.482405185699463,-17.195358276367188,4.152662754058838,17.702190399169922,0.600372850894928,-6.237339973449707,1.6995145082473755,1.9109306335449219,3.531207323074341,2.028547525405884,-0.36530330777168274,0.018569396808743477,0.18968811631202698,0.010206327773630619,-0.03970039635896683,-0.08312761783599854,0.0716908723115921,-0.04303748533129692,0.005279061384499073,0.1332729011774063,0.005525334272533655,0.02766011282801628,-0.022389646619558334,3105.450026033001,0.2884511947631836,0.27475908398628235,0.30602604150772095,0.37561163306236267,0.42449337244033813,0.4301515817642212,0.3397251069545746,0.2979731559753418,0.2919345200061798,0.29335159063339233,0.32305923104286194,0.296638548374176
1269,-497.25103759765625,127.2091293334961,-22.264245986938477,-12.066642761230469,-13.125242233276367,4.245605945587158,15.616033554077148,9.460758209228516,3.6196751594543457,-0.43590644001960754,-5.316025733947754,-0.2684970200061798,2.331176996231079,-0.43777090311050415,-0.18498098850250244,0.3065110146999359,0.16479554772377014,-0.16926966607570648,-0.06500542908906937,0.15055294334888458,0.001116946223191917,0.04915323108434677,0.09439291059970856,-0.02921261638402939,-0.04395785182714462,0.019088013097643852,3280.2651935691833,0.3683822751045227,0.4357653558254242,0.4917066991329193,0.520456075668335,0.555287778377533,0.5232906937599182,0.4246361553668976,0.34958967566490173,0.3462912440299988,0.3747628331184387,0.3477374017238617,0.38241830468177795
1270,-444.3068542480469,141.647705078125,-26.026718139648438,-12.142759323120117,-8.031426429748535,6.782751083374023,13.731132507324219,5.0371527671813965,-2.689629554748535,0.550783097743988,-2.2894287109375,-0.3557218015193939,0.9858313202857971,0.5652008056640625,-0.0019237417727708817,-0.19234806299209595,0.018984533846378326,0.005548388231545687,0.07200679183006287,-0.12480707466602325,-0.0484783835709095,-0.01691538468003273,-0.03809887915849686,0.04600567743182182,-0.008451619185507298,-0.006247613113373518,3067.780644438983,0.33972254395484924,0.38824987411499023,0.43124499917030334,0.4701650142669678,0.542867124080658,0.5276973843574524,0.4113294780254364,0.32619091868400574,0.2913723587989807,0.2924228012561798,0.30091944336891174,0.33627060055732727
1271,-434.7402648925781,129.35092163085938,-21.410411834716797,-6.835659503936768,-9.538888931274414,7.561685085296631,11.717286109924316,4.294005870819092,-6.513003349304199,-0.09610674530267715,2.2538340091705322,-0.9313028454780579,0.4155317544937134,-0.17447365820407867,-0.22703950107097626,0.05118978023529053,0.06712479889392853,0.07116010785102844,0.0669252797961235,-0.0007562111713923514,0.018537728115916252,0.022096743807196617,0.018468379974365234,-0.015896787866950035,0.010409490205347538,0.005850681569427252,3149.234160497043,0.3798736035823822,0.394117534160614,0.46951889991760254,0.5229774713516235,0.5142372250556946,0.4817937910556793,0.4169826805591583,0.315275639295578,0.2944130301475525,0.286659836769104,0.2966558337211609,0.33688271045684814
1272,-489.0399475097656,136.6631622314453,-33.759395599365234,-13.330223083496094,-3.1672635078430176,9.586259841918945,2.758007049560547,8.728629112243652,-0.9359532594680786,1.1441854238510132,-6.740949630737305,-0.9357519149780273,-0.03471294045448303,-0.44164684414863586,0.039451777935028076,-0.014982430264353752,-0.04740869253873825,0.21701525151729584,-0.11968004703521729,0.07966945320367813,0.022953784093260765,0.09207330644130707,-0.0944468230009079,0.05530198663473129,-0.025699898600578308,-0.013494966551661491,3031.3659488118506,0.459654301404953,0.5065935254096985,0.5119022130966187,0.5245707631111145,0.5414798855781555,0.4772849678993225,0.4156813621520996,0.42039772868156433,0.39417657256126404,0.37881895899772644,0.4210352897644043,0.47865813970565796
1273,-450.2253723144531,137.77423095703125,-33.33413314819336,-13.565165519714355,-7.243217945098877,7.4672136306762695,4.755491733551025,3.385749578475952,-7.725005626678467,-0.6853152513504028,-0.8688403367996216,-0.4454176723957062,-2.3352577686309814,-0.09232179075479507,0.21997405588626862,-0.025557901710271835,-0.00952915009111166,-0.09065718948841095,0.03917520120739937,0.09538041800260544,0.052308209240436554,0.023582784458994865,0.05378615856170654,-0.04406110197305679,-0.045949097722768784,0.009289711713790894,3140.0678473824037,0.4713957607746124,0.4459576904773712,0.40201717615127563,0.38768863677978516,0.4437830150127411,0.41073569655418396,0.3611842691898346,0.37734729051589966,0.38601839542388916,0.39976614713668823,0.47821566462516785,0.4980149269104004
1274,-421.9356689453125,129.0379180908203,-35.897865295410156,-16.92104148864746,-4.745352745056152,-3.04610538482666,2.329428195953369,5.743080139160156,-12.063920021057129,5.064239501953125,-4.262034893035889,-5.079548358917236,2.175236225128174,-0.6052141189575195,0.20497743785381317,0.35620057582855225,-0.04679642990231514,-0.010064085014164448,-0.057276587933301926,0.11206270009279251,0.0657074972987175,0.031645506620407104,-0.038966987282037735,-0.03779596462845802,0.05153609812259674,0.03786703199148178,2933.809045121348,0.3239405155181885,0.3546644151210785,0.40245842933654785,0.400355726480484,0.3742965757846832,0.37082889676094055,0.3670269250869751,0.33421996235847473,0.32463353872299194,0.3158968389034271,0.3910423517227173,0.3906826972961426
1275,-434.4826965332031,133.5921630859375,-44.289608001708984,-17.00507354736328,3.43017578125,-5.665785312652588,8.474474906921387,3.937063217163086,-12.56981372833252,4.4361443519592285,-5.966123104095459,3.4428625106811523,-0.7606072425842285,-0.0916551798582077,0.29232215881347656,-0.03894210234284401,0.015256411395967007,-0.059010036289691925,0.034210026264190674,-0.015798145905137062,-0.030945701524615288,-0.04608698934316635,-0.0941944569349289,-0.029373368248343468,-0.07354170083999634,-0.020621921867132187,2960.965467814906,0.30845800042152405,0.33469951152801514,0.39480945467948914,0.39938563108444214,0.40352508425712585,0.3933559060096741,0.3662111759185791,0.37164515256881714,0.3681478798389435,0.37046709656715393,0.3868018686771393,0.3533995449542999
1276,-433.1896667480469,111.87841796875,-35.420799255371094,-0.6258583664894104,0.1141895055770874,-2.0253827571868896,9.745643615722656,4.82452392578125,-6.537093162536621,3.6630027294158936,-6.91565465927124,4.603609561920166,0.28182417154312134,0.17815206944942474,-0.11855167150497437,-0.05898585170507431,0.05149821937084198,0.11032216250896454,-0.02100183255970478,0.03658292442560196,-0.031716201454401016,-0.0014469855232164264,0.01945418119430542,0.03356289118528366,-0.029104750603437424,0.028096968308091164,3203.6625685046333,0.41444578766822815,0.44107386469841003,0.4325730502605438,0.3792917728424072,0.44725531339645386,0.4606381058692932,0.36270421743392944,0.3175428807735443,0.33192014694213867,0.36443811655044556,0.3724861741065979,0.39280006289482117
1277,-464.9440002441406,143.49989318847656,-40.648189544677734,-11.176769256591797,0.650143563747406,0.3184010982513428,1.5825920104980469,2.2985146045684814,-4.852765083312988,0.3139289915561676,-3.388421058654785,-1.7618346214294434,-1.38536536693573,0.1344980001449585,-0.017469704151153564,0.13014082610607147,0.023148683831095695,-0.2840181589126587,-0.0038571874611079693,0.12625661492347717,-0.08454743027687073,-0.03778509050607681,0.009438388049602509,-0.000596793310251087,0.024334143847227097,0.08851328492164612,2607.987368727892,0.32498881220817566,0.32830584049224854,0.38305190205574036,0.4215865433216095,0.45131245255470276,0.45626574754714966,0.46016132831573486,0.4098253846168518,0.36458128690719604,0.32642826437950134,0.32925137877464294,0.36993443965911865
1278,-444.0553283691406,128.62095642089844,-34.60966110229492,-16.24430274963379,-0.28120312094688416,-2.797048568725586,6.175978660583496,10.489717483520508,-9.074606895446777,2.4274744987487793,-6.802209854125977,5.778108596801758,-0.8905941247940063,-0.4077318608760834,0.10413216054439545,0.3014459013938904,0.022121567279100418,-0.06717445701360703,-0.0028520605992525816,0.021518003195524216,-0.006109527312219143,0.07047317922115326,-0.08469422161579132,-0.035604096949100494,-0.04640330374240875,-0.06301534920930862,2792.171339910669,0.3642369508743286,0.3943204879760742,0.39128655195236206,0.40697866678237915,0.48541900515556335,0.5406833291053772,0.49350687861442566,0.4322831928730011,0.36234259605407715,0.33791011571884155,0.40791991353034973,0.40386658906936646
