,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,lpc_0,lpc_1,lpc_2,lpc_3,lpc_4,lpc_5,lpc_6,lpc_7,lpc_8,lpc_9,lpc_10,lpc_11,lpc_12,pitch_mean,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6
739,-596.9274291992188,57.96619415283203,-52.665626525878906,-22.107023239135742,-31.596864700317383,-7.571735858917236,-0.6200397610664368,-9.529155731201172,-8.831131935119629,-8.39903736114502,-9.11182975769043,-4.343089580535889,-10.387702941894531,1.0,-1.6409722566604614,1.041324257850647,-0.3382441997528076,0.18193992972373962,-0.19204919040203094,0.3125622868537903,-0.42186203598976135,0.5400301218032837,-0.4113861918449402,0.24501362442970276,-0.2450593113899231,0.20719113945960999,0.005570351146161556,1789.0262451171875,13.052908780009266,12.430112097555671,14.628392464825806,17.91591306287563,18.425975239738076,18.029796482641757,43.24929654548535
740,-622.7709350585938,62.08298110961914,-45.18251419067383,-24.407676696777344,-25.83761978149414,-5.825700759887695,-3.221604585647583,-8.0017671585083,-9.368817329406738,-7.998162269592285,-8.090678215026855,-4.617657661437988,-9.991527557373047,1.0,-1.329522728919983,0.5459114909172058,-0.048181094229221344,0.1921922117471695,-0.48173683881759644,0.38446876406669617,-0.2827860414981842,0.4372043311595917,-0.251039057970047,0.11103887856006622,-0.17591726779937744,0.27462655305862427,-0.11371231824159622,1797.245849609375,11.564564673993774,12.91299120512844,13.311073338134126,16.45719401201288,16.47326973510388,17.474270316305027,41.21791051728992
741,-602.90869140625,65.24945831298828,-54.38114547729492,-23.31585121154785,-31.99163246154785,-3.8793303966522217,-1.0111713409423828,-11.444886207580566,-13.892045021057129,-4.513411045074463,-9.84125804901123,-6.030677318572998,-9.379656791687012,1.0,-1.599834680557251,1.1419545412063599,-0.7395644783973694,0.5684372186660767,-0.3330995440483093,0.2429274320602417,-0.2655591368675232,0.2897918224334717,-0.21964210271835327,0.25823038816452026,-0.21347875893115997,0.10735586285591125,0.020857857540249825,1735.879150390625,13.86926941422556,11.77669499982454,14.489887855458571,17.329022816180473,18.17745054895524,17.888838919167718,42.77481739859168
742,-637.0280151367188,70.36093139648438,-40.25212097167969,-24.274412155151367,-23.929460525512695,-3.9407525062561035,-6.247858047485352,-5.074942588806152,-9.675214767456055,-6.770578384399414,-11.167080879211426,-9.3689546585083,-9.072047233581543,1.0,-1.2462742328643799,0.6553853750228882,-0.5961776375770569,0.44257187843322754,-0.32195189595222473,0.47887536883354187,-0.3906429409980774,0.34032413363456726,-0.2712724208831787,0.23901978135108948,-0.1299513280391693,0.04038849472999573,0.025758279487490654,1727.4141845703125,11.534636026652617,12.304789104783623,12.806496118139348,16.524372757699393,15.946712628501057,17.771106957824074,40.990292111077956
743,-603.5487670898438,62.1046142578125,-33.59556579589844,-25.856786727905273,-34.13230895996094,-0.9872563481330872,-7.844827175140381,-7.849390506744385,-8.897948265075684,-7.064632892608643,-11.489100456237793,-8.212390899658203,-6.710254192352295,1.0,-1.509340524673462,0.9452629089355469,-0.6732105612754822,0.2844786047935486,-0.07461610436439514,0.290911465883255,-0.5621910095214844,0.695490837097168,-0.40362367033958435,0.14717814326286316,-0.012878119945526123,-0.11599145829677582,0.07524380832910538,1679.4718017578125,13.030495021950978,12.241405833410193,15.245301557942582,17.63592929480406,17.207093009474868,17.886765584432638,42.99573706361126
744,-629.5911865234375,69.91437530517578,-39.35666275024414,-16.917818069458008,-24.589496612548828,-4.119300842285156,-1.7969743013381958,-5.974337577819824,-12.893980026245117,-10.459747314453125,-12.254189491271973,-10.84259033203125,-9.7003173828125,1.0,-1.7882596254348755,1.3336073160171509,-0.6834789514541626,0.2685618996620178,-0.21306276321411133,0.18530145287513733,-0.2943357527256012,0.556684136390686,-0.5426000952720642,0.3339347839355469,-0.19100993871688843,0.09588503837585449,-0.029289528727531433,1693.486572265625,12.080032438712857,14.01617627886028,16.108831803060703,16.43910616273852,16.508243935398564,17.170481527376626,41.39000388296304
745,-486.4624938964844,66.30138397216797,-61.074249267578125,-23.225831985473633,-15.120216369628906,0.15244954824447632,-6.872030258178711,-5.208450794219971,-7.403170108795166,-4.46024751663208,-1.6116100549697876,-8.778860092163086,-8.043911933898926,1.0,-1.815164566040039,1.6286664009094238,-1.24321711063385,0.8524801731109619,-0.39254409074783325,0.3826279640197754,-0.5263414978981018,0.6727981567382812,-0.6495723128318787,0.3967529237270355,-0.2314780354499817,0.38285669684410095,-0.20080065727233887,1933.086181640625,9.725366722488975,9.129456604997666,15.914901134465396,18.261381204181824,19.18971111927814,18.301768962188707,45.8375317267213
746,-522.2747802734375,77.76105499267578,-64.94215393066406,-11.849109649658203,-24.584941864013672,7.148722171783447,-10.564126968383789,-5.148627281188965,-10.694286346435547,-3.21873140335083,-3.860414505004883,-7.574448585510254,-7.982039451599121,1.0,-1.7126030921936035,1.1723212003707886,-0.6768308877944946,0.49675652384757996,-0.29583296179771423,0.286468505859375,-0.3327230215072632,0.4026581346988678,-0.33456194400787354,0.2707458436489105,-0.26586270332336426,0.19972506165504456,-0.048533666878938675,1932.31982421875,9.376297604109947,9.833692609603562,16.149447758826902,17.303052749375457,19.000616874989507,18.52123068502058,46.46959364157086
747,-518.2308349609375,76.86080932617188,-61.39140701293945,-15.678523063659668,-19.769445419311523,1.010495901107788,-8.095076560974121,-8.075849533081055,-8.974096298217773,-5.359926223754883,-2.0297040939331055,-7.56647253036499,-7.811572551727295,1.0,-2.005439043045044,1.6118695735931396,-0.8305972218513489,0.53443843126297,-0.3851248025894165,0.36014023423194885,-0.41961562633514404,0.49706101417541504,-0.459931880235672,0.34938308596611023,-0.30341511964797974,0.3110659718513489,-0.1331104040145874,1897.66162109375,9.522795824294802,8.915574679604376,17.164427524519155,18.340246001517603,19.720506792822064,18.576328943040096,45.29801804495379
748,-503.46173095703125,85.77886199951172,-68.5843734741211,-14.25402545928955,-27.681428909301758,0.7562201023101807,-8.812355995178223,-7.700257778167725,-9.780071258544922,-6.859023571014404,-3.553349018096924,-8.738541603088379,-9.169612884521484,1.0,-2.0793609619140625,1.7616045475006104,-0.9467639923095703,0.46235164999961853,-0.2304636836051941,0.2729702591896057,-0.37871429324150085,0.5062560439109802,-0.4645034372806549,0.3395671248435974,-0.3774665594100952,0.3702530860900879,-0.1318870186805725,1869.35205078125,9.431803769846985,9.727062277374829,16.904250577788495,18.673838241003743,19.45419244030876,18.7860582844406,46.803412196936584
749,-516.9170532226562,76.89494323730469,-62.368186950683594,-10.1793851852417,-25.548492431640625,4.369091510772705,-10.689874649047852,-7.948699951171875,-8.92631721496582,-5.500966548919678,-2.6647369861602783,-7.182401657104492,-9.169760704040527,1.0,-2.113229751586914,1.9038065671920776,-1.13141667842865,0.6772785186767578,-0.5476288795471191,0.6878968477249146,-0.8199130892753601,0.8031454086303711,-0.560244083404541,0.3112258315086365,-0.30025553703308105,0.3430531322956085,-0.14276398718357086,1907.507080078125,9.608841368996066,9.621247534626498,17.243467909517012,18.465734331801606,19.49524588557543,18.16652031099988,47.42064937904353
750,-553.3012084960938,78.06283569335938,-46.78617477416992,-18.21112632751465,-22.603046417236328,1.2305493354797363,-9.707559585571289,-5.101840019226074,-8.668107032775879,-7.05629825592041,-6.724099159240723,-9.43212890625,-7.482005596160889,1.0,-2.064959764480591,1.6397802829742432,-0.65791255235672,0.13887888193130493,0.06401316821575165,-0.10805170983076096,-0.03235020488500595,0.26938074827194214,-0.26818186044692993,0.14181599020957947,-0.204831063747406,0.34250327944755554,-0.16859683394432068,1838.045654296875,10.113244736622168,8.853559217785659,15.839401870866089,18.135378911954152,18.412654957071666,17.779866321703945,43.833179257020966
751,-552.1299438476562,84.94474792480469,-59.95649337768555,-12.666131973266602,-18.930526733398438,4.788029193878174,-14.316060066223145,-4.433401107788086,-11.535002708435059,-5.4174485206604,-2.7662665843963623,-8.976608276367188,-5.330362796783447,1.0,-1.9754974842071533,1.746230125427246,-1.3095734119415283,1.0396687984466553,-0.7443245053291321,0.5934681296348572,-0.4925573766231537,0.45722731947898865,-0.36608219146728516,0.26302459836006165,-0.2042113095521927,0.18930600583553314,-0.08901586383581161,1943.424072265625,10.091022291422105,8.896338097695068,17.594718000265598,18.313748430080672,18.835098297068228,18.377768489708068,45.202451578456056
752,-492.0290832519531,80.12843322753906,-65.29708862304688,-13.817649841308594,-27.8482666015625,1.4776098728179932,-6.004642963409424,-10.830883026123047,-9.94011116027832,-5.198148250579834,-3.237185001373291,-8.478922843933105,-6.758325099945068,1.0,-2.176990270614624,2.053281545639038,-1.2898690700531006,0.7534480690956116,-0.5120164752006531,0.5081045627593994,-0.6064594388008118,0.6987133026123047,-0.5750042200088501,0.43125712871551514,-0.39207279682159424,0.32059088349342346,-0.11524837464094162,1861.4114990234375,8.843788212766631,9.770294387186055,16.573529767345825,17.956074241613216,19.421305175957976,18.16354807140908,46.59770557106685
753,-541.701416015625,84.5351791381836,-54.90397644042969,-14.49439525604248,-18.368757247924805,2.4163010120391846,-7.145451545715332,-8.112434387207031,-9.296477317810059,-5.113908767700195,-5.891080379486084,-6.849716663360596,-7.702522277832031,1.0,-1.8149088621139526,1.183148980140686,-0.467805415391922,0.35142576694488525,-0.40984565019607544,0.4091612696647644,-0.3810916841030121,0.463055819272995,-0.3707417845726013,0.2105623483657837,-0.23142924904823303,0.2887708842754364,-0.12461487203836441,1897.9036865234375,9.581495051619491,8.643775019406528,15.862645546811931,16.933429342898474,18.185538738917547,17.379109538100792,44.232644234492135
754,-539.50048828125,72.00617980957031,-57.84394836425781,-13.311152458190918,-20.019588470458984,2.189460277557373,-8.310298919677734,-6.388279438018799,-7.782256126403809,-6.21956205368042,-3.144026041030884,-9.365371704101562,-7.353052616119385,1.0,-2.1541101932525635,2.0385024547576904,-1.3169376850128174,0.7643643617630005,-0.41635453701019287,0.2979804575443268,-0.3710797131061554,0.5283274054527283,-0.4774872362613678,0.33484920859336853,-0.2821429967880249,0.25797924399375916,-0.1009252741932869,1947.3232421875,9.513092840538166,8.990213717019628,16.17117552728129,18.09008905982504,18.55314883727923,17.77485134943908,45.82019826557634
755,-548.6114501953125,80.1179428100586,-52.65134048461914,-23.573251724243164,-17.433486938476562,-4.599398612976074,-2.9549319744110107,-9.821088790893555,-10.041481971740723,-10.53197956085205,-6.675017833709717,-8.590322494506836,-10.754020690917969,1.0,-1.2987980842590332,0.15890392661094666,-0.12478241324424744,0.6241636872291565,-0.2298629879951477,-0.07227356731891632,-0.03770144283771515,0.2507709562778473,-0.2474292665719986,0.14198465645313263,-0.16088701784610748,0.2059885859489441,-0.08628110587596893,1820.970947265625,9.951698638212571,9.696122501101481,17.084138642475082,18.76641831048969,18.60199812577941,18.404072358750756,43.20524882947551
756,-542.0963745117188,71.32532501220703,-50.66532516479492,-18.417640686035156,-16.74688720703125,1.3848930597305298,-11.705119132995605,-5.680254936218262,-10.532021522521973,-6.667669296264648,-5.593652725219727,-9.780130386352539,-8.194364547729492,1.0,-2.131239891052246,1.7295995950698853,-0.784105658531189,0.42451927065849304,-0.3416453003883362,0.5374351739883423,-0.6942839622497559,0.6403532028198242,-0.43346890807151794,0.2746160328388214,-0.4065823554992676,0.4928641617298126,-0.19057674705982208,1861.6533203125,10.012688116912337,9.140241079880843,16.911072334948322,18.089219138677027,18.721768603323987,18.347435443043953,45.489868068967155
757,-522.2833251953125,69.83381652832031,-58.02151107788086,-19.3958797454834,-26.452409744262695,0.5372595191001892,-10.588943481445312,-5.0441765785217285,-10.57357406616211,-1.0444685220718384,-3.679922342300415,-6.744494915008545,-9.354673385620117,1.0,-1.7281867265701294,1.2440600395202637,-0.7921481132507324,0.6533167958259583,-0.48076826333999634,0.414488822221756,-0.43568742275238037,0.4458504617214203,-0.26700910925865173,0.19311881065368652,-0.2999690771102905,0.3379773795604706,-0.13533556461334229,1884.800048828125,9.703481012508416,10.465063854673854,16.532166353274036,18.353906660821757,19.15072973841819,18.09244881567111,45.828354678716906
758,-540.112548828125,70.14550018310547,-61.90329360961914,-12.165365219116211,-17.822002410888672,2.1578431129455566,-13.626158714294434,-5.920650959014893,-10.940113067626953,-2.8502581119537354,0.056644804775714874,-4.984936237335205,-4.961252212524414,1.0,-2.252141237258911,2.304898500442505,-1.716408610343933,1.3122011423110962,-0.8432075381278992,0.5129438638687134,-0.5016416311264038,0.6822547316551208,-0.6961699724197388,0.5913424491882324,-0.5021249055862427,0.3658674955368042,-0.10796067863702774,1958.5284423828125,9.569030526440896,9.171161416574062,16.587244738427405,17.887770682511892,19.00619729471975,18.371900254595303,45.04864722679706
759,-485.61322021484375,71.01858520507812,-71.75676727294922,-17.99800682067871,-27.449684143066406,-0.4960344731807709,-10.727595329284668,-5.705374717712402,-10.179939270019531,-4.366821765899658,-2.8591604232788086,-9.0888090133667,-3.1610569953918457,1.0,-2.2459683418273926,2.2352755069732666,-1.396920919418335,0.6939795017242432,-0.41142988204956055,0.5286707878112793,-0.7472395300865173,0.778854250907898,-0.5008668303489685,0.2210322767496109,-0.19688399136066437,0.2705235183238983,-0.12178660184144974,1908.8502197265625,9.321363844565443,9.195844890512578,19.48431410446925,20.0650316129311,19.880819359277638,19.03990082219231,46.8967173263427
760,-539.6490478515625,77.17066192626953,-63.493621826171875,-16.113313674926758,-20.773038864135742,4.658023357391357,-15.497611999511719,-3.9971683025360107,-12.337028503417969,-6.000613212585449,-2.113682746887207,-8.029520988464355,-9.262401580810547,1.0,-1.781569242477417,1.3943160772323608,-0.8955675363540649,0.4638443887233734,-0.14367400109767914,0.14757348597049713,-0.22293712198734283,0.42916494607925415,-0.4138655662536621,0.3146616518497467,-0.2752249240875244,0.14286474883556366,0.0026269322261214256,1910.8487548828125,9.257367959869606,10.689753544396037,16.475717810186424,18.427034057738947,19.267222784565053,18.738659456694855,45.22416069353868
761,-497.40972900390625,69.54859161376953,-73.01162719726562,-17.08441925048828,-17.20624351501465,7.50269079208374,-15.644749641418457,-9.746441841125488,-14.331941604614258,-4.992619037628174,-4.016093730926514,-10.510220527648926,-9.647504806518555,1.0,-1.7549264430999756,0.97320157289505,-0.29566317796707153,0.33602792024612427,-0.2531411945819855,0.2746504545211792,-0.35033512115478516,0.4118652939796448,-0.34250473976135254,0.2038552463054657,-0.29218804836273193,0.40059125423431396,-0.16356441378593445,1974.15771484375,8.891024075682886,10.136094094243028,18.57099066618372,19.906866723337316,20.042886469134366,19.08242528735427,46.38771992378303
762,-547.390380859375,73.1358413696289,-51.63514709472656,-15.719019889831543,-20.702695846557617,5.5218586921691895,-10.465569496154785,-3.8358118534088135,-9.678823471069336,-2.3975331783294678,-2.2017791271209717,-6.797711372375488,-9.400043487548828,1.0,-1.5331684350967407,0.8456397652626038,-0.6372781991958618,0.6800617575645447,-0.42951443791389465,0.4269806146621704,-0.37255772948265076,0.30393287539482117,-0.2802101969718933,0.26719263195991516,-0.28980007767677307,0.2671296298503876,-0.08269242197275162,1900.8245849609375,9.392227764487073,10.013872182984267,16.046656507183727,17.355361713979374,18.34315005206218,17.660743892319253,45.38948088713128
763,-505.9761962890625,77.86203002929688,-68.7532730102539,-17.16499137878418,-23.616491317749023,5.031176567077637,-14.855525970458984,-7.645195960998535,-10.276477813720703,-6.059506416320801,-1.907557725906372,-7.43264102935791,-5.851243019104004,1.0,-2.1998097896575928,2.2025277614593506,-1.5541006326675415,0.9348770976066589,-0.5185979604721069,0.4837348461151123,-0.5422003269195557,0.6077674031257629,-0.6058955192565918,0.5375760793685913,-0.4775550365447998,0.38459688425064087,-0.136687234044075,1897.735595703125,9.34802244713332,8.331397255077441,18.907686665408967,19.859293962809602,19.274350289245508,18.501872157447544,46.40597469276265
764,-527.2599487304688,63.657470703125,-50.522605895996094,-10.834108352661133,-24.732107162475586,4.86383581161499,-7.889499187469482,-3.4670193195343018,-8.56158447265625,1.4154120683670044,-4.553736686706543,-9.258397102355957,-4.3469696044921875,1.0,-1.7296355962753296,1.3231003284454346,-0.8779537677764893,0.48448503017425537,-0.01675470732152462,0.007544051855802536,-0.34863361716270447,0.5778247117996216,-0.4263688325881958,0.2881067097187042,-0.2459484040737152,0.2090773582458496,-0.07223574072122574,1919.2755126953125,9.468853153874576,9.442778885785476,15.07672000011448,17.0651741956294,17.8701429196014,17.14415610458017,45.621555139339094
765,-482.38739013671875,67.12059783935547,-62.683448791503906,-15.5971040725708,-23.971460342407227,-0.2960188686847687,-8.164483070373535,-7.240217685699463,-12.173945426940918,-4.962279319763184,-1.211700439453125,-5.289345741271973,-4.13954496383667,1.0,-1.7875518798828125,1.4358303546905518,-1.1323063373565674,0.957030713558197,-0.5987256169319153,0.4581255316734314,-0.47217869758605957,0.425728440284729,-0.29212963581085205,0.27996331453323364,-0.3216695189476013,0.2731319069862366,-0.06635842472314835,1869.9747314453125,9.501812756257424,9.078013462278452,18.938331629860464,19.7313698042592,20.092162805440527,19.291791848841115,47.099262200465716
766,-543.102783203125,68.40157318115234,-49.646507263183594,-15.35232162475586,-21.08062744140625,3.9488818645477295,-10.840526580810547,-5.652747631072998,-9.198019981384277,-1.530657410621643,-3.901421546936035,-10.522768020629883,-8.99587631225586,1.0,-1.5822921991348267,0.8260220289230347,-0.3978700339794159,0.36409425735473633,-0.21104474365711212,0.2733815014362335,-0.30026912689208984,0.3066159784793854,-0.2467038631439209,0.1992778182029724,-0.2760080099105835,0.29051047563552856,-0.09648574888706207,1893.573974609375,9.344369395012377,10.13290142602036,16.589053016146075,18.267430705079352,18.884153599523188,18.020046893051884,44.66000712442585
767,-505.99981689453125,69.8287124633789,-56.42911148071289,-17.33873176574707,-22.274986267089844,5.623009204864502,-10.636314392089844,-5.3453216552734375,-10.509843826293945,-0.1707727611064911,-4.2693305015563965,-8.687140464782715,-9.544564247131348,1.0,-1.5389809608459473,0.7978519797325134,-0.3336755335330963,0.2638755142688751,-0.15193136036396027,0.1968195140361786,-0.29500171542167664,0.32323402166366577,-0.16992852091789246,0.16714811325073242,-0.29839026927948,0.3320172429084778,-0.12272627651691437,1886.49365234375,9.46662480701211,9.102420019817957,15.974392492126695,17.200715863895056,18.48899500013102,17.869205870531278,45.310161890518934
768,-540.4273071289062,72.70113372802734,-58.27436447143555,-17.225372314453125,-20.773067474365234,3.2683193683624268,-14.298847198486328,-6.536087512969971,-9.95409870147705,-3.0346016883850098,-3.4254038333892822,-11.921502113342285,-7.7023468017578125,1.0,-2.2943782806396484,2.3962604999542236,-1.7150309085845947,1.025198221206665,-0.5123649835586548,0.46819499135017395,-0.608430027961731,0.5875073671340942,-0.4315071105957031,0.29528024792671204,-0.09177767485380173,-0.015334580093622208,0.017613610252738,1896.5811767578125,9.29706295228551,9.954952819380189,17.588166911801547,19.294151216736598,19.293731081431435,18.63270880986997,45.49096970672018
769,-510.1055603027344,75.4008560180664,-64.02478790283203,-15.73330020904541,-21.909442901611328,5.462762355804443,-11.575170516967773,-9.284822463989258,-11.503186225891113,-4.578632831573486,-4.428275108337402,-12.369214057922363,-8.286149024963379,1.0,-2.009866952896118,1.7029882669448853,-1.0423452854156494,0.770249605178833,-0.591539204120636,0.5827741622924805,-0.659332811832428,0.6220883131027222,-0.39944782853126526,0.2710765600204468,-0.33503440022468567,0.3982429504394531,-0.1762881577014923,1848.4100341796875,9.496435579487192,10.688705486185409,17.969417251971507,18.601041421463453,19.863893756251926,18.703748959284972,46.46154151447846
770,-489.1934814453125,65.50419616699219,-53.69340896606445,-14.864178657531738,-31.702686309814453,0.7100927829742432,-7.028495788574219,-7.8450117111206055,-12.043606758117676,-5.5082221031188965,-5.383792877197266,-7.763761520385742,-3.3202223777770996,1.0,-1.8649245500564575,1.5463008880615234,-1.0263386964797974,0.7723881006240845,-0.6386545300483704,0.6403159499168396,-0.7198528051376343,0.6573641896247864,-0.41239917278289795,0.32947859168052673,-0.40875667333602905,0.4934326112270355,-0.23404021561145782,1793.17041015625,9.220956958008852,9.09560911893083,18.913543364355196,20.580495990816033,21.274078767688987,18.937252957704533,46.529694612715524
771,-491.2763366699219,66.90013885498047,-55.9715690612793,-20.97005271911621,-24.465238571166992,0.5580809116363525,-5.785355091094971,-9.085569381713867,-9.306037902832031,-4.500416278839111,-4.497323513031006,-7.013108730316162,-4.8435773849487305,1.0,-2.2017219066619873,2.0803756713867188,-1.119086742401123,0.4774715304374695,-0.22165530920028687,0.2074665129184723,-0.45421698689460754,0.5817565321922302,-0.36093536019325256,0.20772022008895874,-0.2533424198627472,0.3137078881263733,-0.11860031634569168,1886.0303955078125,9.282757106577217,9.640651195244478,17.440235730900945,19.397891051031202,19.90970748282874,18.205062287812584,46.29488476296473
772,-536.4895629882812,79.31188201904297,-51.613563537597656,-11.769452095031738,-24.7593994140625,5.388641357421875,-9.302897453308105,-6.4235358238220215,-12.147496223449707,-1.7121148109436035,-7.220860481262207,-6.546545505523682,-8.069591522216797,1.0,-1.7315239906311035,1.1805709600448608,-0.7050446271896362,0.5909721255302429,-0.461001992225647,0.352456271648407,-0.34263795614242554,0.4660058319568634,-0.34926456212997437,0.24608930945396423,-0.31097567081451416,0.29063624143600464,-0.10296615213155746,1876.28466796875,9.431413125945024,10.240087270448447,16.62250951191401,17.296163749565512,18.239614890755334,17.233342559264017,45.10063775023637
773,-513.7371215820312,78.66682434082031,-61.22160339355469,-13.70823860168457,-30.316341400146484,2.1387593746185303,-11.325572967529297,-6.743553161621094,-10.66377067565918,-3.950413703918457,-5.230251789093018,-11.038973808288574,-9.478971481323242,1.0,-1.8494088649749756,1.4347612857818604,-0.9432152509689331,0.7153221368789673,-0.5196619033813477,0.51786869764328,-0.5076017379760742,0.4772031009197235,-0.3631190061569214,0.2653125822544098,-0.3182802200317383,0.3386216163635254,-0.11743608862161636,1863.93408203125,9.207001033846154,10.329593450598527,16.85916225108894,18.313491618187932,19.400250866318043,17.759266609822582,46.86005798879928
774,-512.3212890625,79.96986389160156,-52.71015930175781,-25.094268798828125,-25.18622589111328,0.6959871649742126,-1.2673587799072266,-5.0959367752075195,-10.804614067077637,-4.865123271942139,-7.68096399307251,-10.102862358093262,-5.046450138092041,1.0,-2.0442142486572266,1.93172287940979,-1.2290252447128296,0.5807587504386902,-0.13844580948352814,0.07511031627655029,-0.4573667347431183,0.7274754643440247,-0.5651971101760864,0.43817034363746643,-0.5065987706184387,0.5962513089179993,-0.26487699151039124,1821.4078369140625,9.592985658412914,9.325855901570392,16.408848401795556,18.10098310431575,18.947244803822297,17.29825770606996,44.619182288633326
775,-543.7626953125,82.46501922607422,-49.94382095336914,-7.999189376831055,-28.815223693847656,4.117168426513672,-6.88525390625,-7.821907997131348,-7.584693908691406,-3.733192205429077,-6.247438907623291,-8.540948867797852,-5.679864406585693,1.0,-1.658582329750061,1.1177746057510376,-0.7512611746788025,0.5538015961647034,-0.33815884590148926,0.2547226548194885,-0.2997105121612549,0.3548868000507355,-0.2356971800327301,0.23783087730407715,-0.3125115633010864,0.2968987822532654,-0.10388445854187012,1861.7376708984375,9.626424379365298,11.144595072941131,15.511734070897178,17.130628902759668,17.817089606669317,17.058680371633965,45.81386165969716
776,-564.9282836914062,75.7639389038086,-43.639522552490234,-19.449535369873047,-23.01848793029785,5.234429836273193,-10.712242126464844,-5.143970012664795,-9.614472389221191,-2.693693161010742,-3.9869978427886963,-7.7938947677612305,-10.992486953735352,1.0,-1.454344630241394,0.6522952318191528,-0.6537863612174988,0.8134191036224365,-0.3421669900417328,0.37834155559539795,-0.446283757686615,0.2880067229270935,-0.27670764923095703,0.19785119593143463,-0.1778062880039215,0.2744327783584595,-0.12471531331539154,1832.97265625,8.935843680953996,10.039131644158118,16.90518869025501,18.08623395742977,18.822274161445947,17.554830100357144,44.76224331741593
777,-494.359619140625,58.282958984375,-53.798316955566406,-25.274639129638672,-19.46633529663086,-3.17814040184021,-7.9584808349609375,-1.9733295440673828,-9.783645629882812,-4.516690254211426,-3.402548313140869,-9.235858917236328,-6.683583736419678,1.0,-1.986398458480835,1.8428932428359985,-1.3418718576431274,0.8811405897140503,-0.36365967988967896,0.22857598960399628,-0.42162787914276123,0.6486316919326782,-0.664847731590271,0.5271340608596802,-0.4349147081375122,0.37200748920440674,-0.10521084070205688,1950.3074951171875,9.880315807299535,9.013624321933918,17.091087829890412,18.51536294241935,19.136039964640833,18.724492969652143,45.62263091656571
778,-519.6371459960938,73.87896728515625,-56.59077072143555,-20.375856399536133,-23.965805053710938,-3.171799898147583,-7.87472677230835,-2.924888849258423,-8.333372116088867,-2.809321641921997,-4.186251163482666,-5.9630866050720215,-0.9931210875511169,1.0,-1.789322853088379,1.2473078966140747,-0.3955613374710083,-0.18057718873023987,0.3800937235355377,-0.2141418755054474,-0.19701161980628967,0.5035211443901062,-0.40210863947868347,0.24703913927078247,-0.16168075799942017,0.19899410009384155,-0.10998859256505966,1964.94970703125,9.34711872291352,8.579675068848506,17.9953853792813,19.232158313647062,19.27872187323821,18.143709734718485,44.24841704358346
779,-539.9136352539062,80.16485595703125,-53.26765823364258,-14.610255241394043,-22.42104721069336,3.065847158432007,-7.760586261749268,-8.796852111816406,-10.141151428222656,0.7126679420471191,-2.760366439819336,-10.468868255615234,-8.435760498046875,1.0,-1.8446743488311768,1.2292746305465698,-0.2990100085735321,-0.0053421854972839355,0.0822565034031868,0.06968504935503006,-0.4127209186553955,0.5532524585723877,-0.2632206678390503,0.09724528342485428,-0.2537870407104492,0.39428144693374634,-0.17256438732147217,1848.7679443359375,9.408578466717975,10.765753034177385,14.587397488456993,16.27077967900597,17.775154453366,17.169219292450595,44.71862335578139
780,-524.5911254882812,82.5052719116211,-56.83671951293945,-16.113828659057617,-22.391870498657227,4.384688854217529,-13.57916259765625,-5.577403545379639,-12.991724967956543,-1.7214858531951904,-5.501487731933594,-12.05505657196045,-8.454442977905273,1.0,-1.847243070602417,1.455471396446228,-0.9810705780982971,0.6934532523155212,-0.4439220428466797,0.5406450033187866,-0.6174354553222656,0.5700970888137817,-0.40723758935928345,0.29466038942337036,-0.309557169675827,0.2748813033103943,-0.09031715989112854,1857.1092529296875,9.744266450148599,9.616648038809332,15.633277312967587,17.362014403042927,18.398264453020644,17.716543700522084,45.17437545800163
781,-550.8358154296875,81.90923309326172,-60.97596740722656,-10.20646858215332,-16.48769760131836,7.048324108123779,-11.373846054077148,-5.2107391357421875,-15.815903663635254,1.163636565208435,-3.2779853343963623,-8.576720237731934,-10.54793930053711,1.0,-1.5731528997421265,0.8711503744125366,-0.5368842482566833,0.582007884979248,-0.41605642437934875,0.3453468382358551,-0.3845033645629883,0.46478480100631714,-0.3934541344642639,0.30802130699157715,-0.28249308466911316,0.28813380002975464,-0.12926991283893585,1908.234619140625,9.749769049930029,9.564261120490928,15.990117961608732,17.178357475463617,18.83546570570341,18.117043249519508,44.81307310174328
782,-520.4959106445312,70.91827392578125,-57.7861328125,-20.3601016998291,-21.347461700439453,3.3750975131988525,-11.050375938415527,-4.616380214691162,-8.920615196228027,-3.0906734466552734,-1.2239803075790405,-5.900022506713867,-11.132109642028809,1.0,-1.479002833366394,0.6192255020141602,-0.2844598889350891,0.37211036682128906,-0.16649939119815826,0.20042192935943604,-0.24411213397979736,0.23284119367599487,-0.13701465725898743,0.047350771725177765,-0.14817556738853455,0.22103717923164368,-0.06332620233297348,1891.012451171875,8.89865785322185,9.458835196754737,17.289359802123982,18.87705400768329,19.345964588041912,18.57506384467429,44.974379260936885
